Date, Price [EUR/MWh], Grid load forecast [MW], Wind power forecast (DK) [MWh],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2019-12-20 07:00,37.74,56100,2628,1312,4390,480.3333333
2019-12-20 08:00,38.39,56964,2739,1235,4399,480.3333333
2019-12-20 09:00,38.35,56579,2994,1178,4572,480.3333333
2019-12-20 10:00,37.92,56467,3121,1076,4580,480.3333333
2019-12-20 11:00,37.93,56009,3254,993,4622,480.3333333
2019-12-20 12:00,37.95,55439,3456,947,4762,480.3333333
2019-12-20 13:00,37.77,55044,3564,995,4901,480.3333333
2019-12-20 14:00,37.66,55165,3756,1071,5161,480.3333333
2019-12-20 15:00,37.54,55753,3754,1252,5339,480.3333333
2019-12-20 16:00,37.57,56117,3781,1440,5553,480.3333333
2019-12-20 17:00,37.56,56065,3710,1622,5672,480.3333333
2019-12-20 18:00,37.62,54998,3540,1779,5666,480.3333333
2019-12-20 19:00,36.96,53458,3388,1758,5495,480.3333333
2019-12-20 20:00,36.1,51613,3288,1897,5534,480.3333333
2019-12-20 21:00,35.9,50275,3170,1750,5269,480.3333333
2019-12-20 22:00,34.94,48482,3034,1729,5111,480.3333333
2019-12-20 23:00,33.84,46475,2899,1617,4860,480.3333333
2019-12-21 00:00,33.24,43932,2577,1682,4394,480.3333333
2019-12-21 01:00,33.29,42885,2346,1570,4053,480.3333333
2019-12-21 02:00,32.81,42273,2240,1452,3830,480.3333333
2019-12-21 03:00,33.04,42109,2207,1511,3861,480.3333333
2019-12-21 04:00,33.17,42247,2279,1455,3886,480.3333333
2019-12-21 05:00,32.93,42927,2406,1306,3874,480.3333333
2019-12-21 06:00,33.33,44152,2301,1249,3722,480.3333333
2019-12-21 07:00,34.51,46051,2288,1227,3695,480.3333333
2019-12-21 08:00,34.91,47877,2232,1279,3696,480.3333333
2019-12-21 09:00,35.88,49004,2196,1266,3649,480.3333333
2019-12-21 10:00,36.06,49917,1983,1088,3256,480.3333333
2019-12-21 11:00,36.3,50081,1710,1061,2949,480.3333333
2019-12-21 12:00,36.23,49826,1581,934,2692,480.3333333
2019-12-21 13:00,36.15,49622,1468,1001,2649,480.3333333
2019-12-21 14:00,36.77,49887,1397,986,2571,480.3333333
2019-12-21 15:00,37.42,50809,1269,914,2376,480.3333333
2019-12-21 16:00,38.2,51862,1307,883,2390,480.3333333
2019-12-21 17:00,38.35,52257,1451,799,2458,480.3333333
2019-12-21 18:00,37.78,51574,1607,764,2579,480.3333333
2019-12-21 19:00,36.94,50170,1679,740,2625,480.3333333
2019-12-21 20:00,35.9,48428,1754,790,2748,480.3333333
2019-12-21 21:00,35.68,47394,1747,789,2738,480.3333333
2019-12-21 22:00,35.13,46015,1733,735,2663,480.3333333
2019-12-21 23:00,34.47,44194,1739,723,2649,480.3333333
2019-12-22 00:00,34.98,42185,1556,665,2485,480.3333333
2019-12-22 01:00,34.91,41142,1543,655,2428,480.3333333
2019-12-22 02:00,34.58,40709,1665,650,2503,480.3333333
2019-12-22 03:00,34.57,40677,1731,660,2548,480.3333333
2019-12-22 04:00,34.41,41031,1720,654,2509,480.3333333
2019-12-22 05:00,34.24,41855,1694,658,2478,480.3333333
2019-12-22 06:00,34.27,43111,1722,716,2560,480.3333333
2019-12-22 07:00,34.97,44683,1781,722,2622,480.3333333
2019-12-22 08:00,35.53,46218,1836,690,2646,480.3333333
2019-12-22 09:00,36.28,47502,1939,728,2787,480.3333333
2019-12-22 10:00,37.11,48610,1930,708,2760,480.3333333
2019-12-22 11:00,37.57,49066,1901,802,2827,480.3333333
2019-12-22 12:00,37.56,49029,1815,760,2706,480.3333333
2019-12-22 13:00,37.09,49059,1807,843,2788,480.3333333
2019-12-22 14:00,37.4,49363,1916,808,2880,480.3333333
2019-12-22 15:00,37.66,50361,2036,841,3050,480.3333333
2019-12-22 16:00,38.46,51369,2083,852,3122,480.3333333
2019-12-22 17:00,38.83,51943,2110,829,3139,480.3333333
2019-12-22 18:00,38.29,51469,1986,847,3046,480.3333333
2019-12-22 19:00,37.37,50562,1910,862,2993,480.3333333
2019-12-22 20:00,36.3,49174,1794,812,2830,480.3333333
2019-12-22 21:00,36.09,48174,1788,797,2806,480.3333333
2019-12-22 22:00,35.82,46548,1718,777,2717,480.3333333
2019-12-22 23:00,35.09,44528,1633,750,2610,480.3333333
