Date, Price [EUR/MWh], Grid load forecast [MW],Wind power forecast (SE) [MWh],Total Wind [MWh],Hydro reservoir [GWh]
2016-02-08 23:00,14.15,46991,3192,6911,435.3869048
2016-02-09 00:00,14,44773,3169,6128,435.3869048
2016-02-09 01:00,13.71,43778,2990,5792,435.3869048
2016-02-09 02:00,12.94,43363,2913,5718,435.3869048
2016-02-09 03:00,12.72,43502,2807,5699,435.3869048
2016-02-09 04:00,14.16,44480,2648,5937,435.3869048
2016-02-09 05:00,15.73,47132,2542,5783,435.3869048
2016-02-09 06:00,17.06,51968,2486,5696,435.3869048
2016-02-09 07:00,18.37,56285,2423,5714,435.3869048
2016-02-09 08:00,18.45,56593,2396,5808,435.3869048
2016-02-09 09:00,18.36,56456,2424,5929,435.3869048
2016-02-09 10:00,18.06,56353,2401,5983,435.3869048
2016-02-09 11:00,17.95,56153,2359,5990,435.3869048
2016-02-09 12:00,17.85,55763,2347,6058,435.3869048
2016-02-09 13:00,18.14,55692,2288,5947,435.3869048
2016-02-09 14:00,18.16,55448,2156,5466,435.3869048
2016-02-09 15:00,18.33,55528,2027,4928,435.3869048
2016-02-09 16:00,18.71,56550,1834,4273,435.3869048
2016-02-09 17:00,19.83,57803,1711,3747,435.3869048
2016-02-09 18:00,19.86,57210,1604,3354,435.3869048
2016-02-09 19:00,18.88,55928,1484,2976,435.3869048
2016-02-09 20:00,18.53,54059,1355,2629,435.3869048
2016-02-09 21:00,18.2,52419,1225,2319,435.3869048
2016-02-09 22:00,17.82,50126,1068,2003,435.3869048
2016-02-09 23:00,16.5,47275,1011,1795,435.3869048
2016-02-10 00:00,16.4,45216,1085,1894,435.3869048
2016-02-10 01:00,16.04,44173,1107,1901,435.3869048
2016-02-10 02:00,16.04,43828,1132,1981,435.3869048
2016-02-10 03:00,16.03,43997,1097,2052,435.3869048
2016-02-10 04:00,16.29,44865,1119,2137,435.3869048
2016-02-10 05:00,17.16,47472,1152,2219,435.3869048
2016-02-10 06:00,18.88,52107,1172,2357,435.3869048
2016-02-10 07:00,20.63,56343,1252,2455,435.3869048
2016-02-10 08:00,21.35,56758,1332,2491,435.3869048
2016-02-10 09:00,21.52,56628,1400,2558,435.3869048
2016-02-10 10:00,21.04,56607,1421,2569,435.3869048
2016-02-10 11:00,20.73,56407,1448,2581,435.3869048
2016-02-10 12:00,20.13,55889,1460,2598,435.3869048
2016-02-10 13:00,20.33,55758,1492,2603,435.3869048
2016-02-10 14:00,20.7,55579,1536,2538,435.3869048
2016-02-10 15:00,20.48,55787,1515,2377,435.3869048
2016-02-10 16:00,21.53,56704,1491,2247,435.3869048
2016-02-10 17:00,30.67,57935,1465,2167,435.3869048
2016-02-10 18:00,30.06,57562,1406,2091,435.3869048
2016-02-10 19:00,20.82,56286,1360,2055,435.3869048
2016-02-10 20:00,19.45,54438,1322,2025,435.3869048
2016-02-10 21:00,18.92,52865,1310,1996,435.3869048
2016-02-10 22:00,18,50571,1309,1963,435.3869048
2016-02-10 23:00,17.19,47809,1280,1902,435.3869048
2016-02-11 00:00,17.71,45788,1211,1446,435.3869048
2016-02-11 01:00,17.46,44814,1234,1452,435.3869048
2016-02-11 02:00,16.91,44436,1281,1496,435.3869048
2016-02-11 03:00,16.97,44595,1277,1487,435.3869048
2016-02-11 04:00,17.75,45503,1320,1534,435.3869048
2016-02-11 05:00,18.43,48116,1373,1588,435.3869048
2016-02-11 06:00,19.99,52535,1429,1658,435.3869048
2016-02-11 07:00,22.72,56742,1440,1689,435.3869048
2016-02-11 08:00,23.97,57581,1447,1710,435.3869048
2016-02-11 09:00,22.73,57824,1579,1852,435.3869048
2016-02-11 10:00,21.09,57906,1595,1871,435.3869048
2016-02-11 11:00,20.65,57633,1718,2007,435.3869048
2016-02-11 12:00,20.29,56996,1767,2085,435.3869048
2016-02-11 13:00,20.42,56760,1827,2176,435.3869048
2016-02-11 14:00,20.26,56563,1814,2187,435.3869048
2016-02-11 15:00,20.33,56756,1902,2292,435.3869048
2016-02-11 16:00,20.95,57698,1944,2333,435.3869048
2016-02-11 17:00,26.01,59190,2026,2428,435.3869048
2016-02-11 18:00,31.61,58877,2113,2554,435.3869048
2016-02-11 19:00,20.96,57684,2226,2686,435.3869048
2016-02-11 20:00,19.93,55855,2323,2771,435.3869048
2016-02-11 21:00,19.53,54345,2356,2806,435.3869048
2016-02-11 22:00,18.63,52023,2381,2852,435.3869048
2016-02-11 23:00,17.88,49256,2398,2897,435.3869048
2016-02-12 00:00,17.91,47027,2590,2959,435.3869048
2016-02-12 01:00,17.7,46201,2573,2951,435.3869048
2016-02-12 02:00,17.6,45838,2614,2993,435.3869048
2016-02-12 03:00,17.74,46020,2687,3066,435.3869048
2016-02-12 04:00,18.13,46985,2707,3095,435.3869048
2016-02-12 05:00,18.95,49626,2703,3094,435.3869048
2016-02-12 06:00,20.35,54268,2712,3120,435.3869048
2016-02-12 07:00,30.27,58656,2656,3075,435.3869048
2016-02-12 08:00,32.53,59998,2622,3051,435.3869048
2016-02-12 09:00,28.67,59832,2594,3045,435.3869048
2016-02-12 10:00,24.69,59774,2583,3036,435.3869048
2016-02-12 11:00,23.17,59201,2499,2959,435.3869048
2016-02-12 12:00,21.7,58365,2528,2990,435.3869048
2016-02-12 13:00,22.27,57523,2486,2937,435.3869048
2016-02-12 14:00,20.87,56954,2469,2903,435.3869048
2016-02-12 15:00,20.48,56977,2467,2880,435.3869048
2016-02-12 16:00,21.55,57709,2464,2856,435.3869048
2016-02-12 17:00,28.61,58899,2404,2776,435.3869048
2016-02-12 18:00,24.63,58748,2383,2737,435.3869048
2016-02-12 19:00,20.59,57174,2356,2690,435.3869048
2016-02-12 20:00,19.47,54953,2302,2617,435.3869048
2016-02-12 21:00,19.15,53497,2181,2485,435.3869048
2016-02-12 22:00,18.51,51686,2087,2385,435.3869048
2016-02-12 23:00,17.99,49586,2003,2299,435.3869048
2016-02-13 00:00,18.42,47745,1947,2174,435.3869048
2016-02-13 01:00,18.07,46789,1862,2100,435.3869048
2016-02-13 02:00,17.79,46288,1776,2016,435.3869048
2016-02-13 03:00,17.84,46249,1705,1953,435.3869048
2016-02-13 04:00,17.92,46530,1631,1887,435.3869048
2016-02-13 05:00,18.13,47355,1519,1778,435.3869048
2016-02-13 06:00,17.91,48715,1380,1656,435.3869048
2016-02-13 07:00,18.22,50423,1298,1588,435.3869048
2016-02-13 08:00,18.56,52280,1176,1480,435.3869048
2016-02-13 09:00,19.15,54031,1093,1409,435.3869048
2016-02-13 10:00,19.31,54856,961,1274,435.3869048
2016-02-13 11:00,19.23,54669,922,1222,435.3869048
2016-02-13 12:00,19.06,54125,905,1194,435.3869048
2016-02-13 13:00,18.86,53549,837,1114,435.3869048
2016-02-13 14:00,18.82,53211,782,1056,435.3869048
2016-02-13 15:00,18.98,53303,760,1046,435.3869048
2016-02-13 16:00,19.47,54807,729,1050,435.3869048
2016-02-13 17:00,21.58,56791,735,1111,435.3869048
2016-02-13 18:00,21.5,56870,725,1171,435.3869048
2016-02-13 19:00,19.98,55276,754,1273,435.3869048
2016-02-13 20:00,19.12,53413,776,1340,435.3869048
2016-02-13 21:00,18.62,52221,805,1388,435.3869048
2016-02-13 22:00,18.2,50771,780,1362,435.3869048
2016-02-13 23:00,17.26,49063,745,1323,435.3869048
2016-02-14 00:00,17.14,47794,659,1544,435.3869048
2016-02-14 01:00,16.77,46833,595,1598,435.3869048
2016-02-14 02:00,16.55,46319,629,1790,435.3869048
2016-02-14 03:00,16.49,46171,579,1905,435.3869048
2016-02-14 04:00,16.62,46334,597,2100,435.3869048
2016-02-14 05:00,16.83,46850,620,2299,435.3869048
2016-02-14 06:00,16.94,47581,613,2444,435.3869048
2016-02-14 07:00,16.91,48676,602,2535,435.3869048
2016-02-14 08:00,17.13,50252,584,2551,435.3869048
2016-02-14 09:00,17.55,51970,570,2543,435.3869048
2016-02-14 10:00,17.69,52952,563,2556,435.3869048
2016-02-14 11:00,17.84,53242,560,2579,435.3869048
2016-02-14 12:00,17.69,52878,557,2610,435.3869048
2016-02-14 13:00,17.35,52431,563,2648,435.3869048
2016-02-14 14:00,17.23,52203,592,2716,435.3869048
2016-02-14 15:00,17.42,52430,642,2847,435.3869048
2016-02-14 16:00,17.74,53807,700,2973,435.3869048
2016-02-14 17:00,18.62,56006,764,3053,435.3869048
2016-02-14 18:00,19.34,56491,810,3097,435.3869048
2016-02-14 19:00,18.8,55635,825,3059,435.3869048
2016-02-14 20:00,18.28,54305,847,2982,435.3869048
2016-02-14 21:00,18.01,53413,894,2946,435.3869048
2016-02-14 22:00,17.81,51675,959,2959,435.3869048
2016-02-14 23:00,17.52,49729,1035,3004,435.3869048
2016-02-15 00:00,17.13,48068,1062,2556,411.3809524
2016-02-15 01:00,16.53,47287,1116,2564,411.3809524
2016-02-15 02:00,15.97,47120,1141,2566,411.3809524
2016-02-15 03:00,16.23,47473,1151,2560,411.3809524
2016-02-15 04:00,16.98,48522,1246,2600,411.3809524
2016-02-15 05:00,17.84,51403,1330,2609,411.3809524
2016-02-15 06:00,18.99,56576,1401,2619,411.3809524
2016-02-15 07:00,36.86,60987,1511,2709,411.3809524
2016-02-15 08:00,38.67,62432,1626,2835,411.3809524
2016-02-15 09:00,33.46,61862,1671,2907,411.3809524
2016-02-15 10:00,32.09,61766,1701,3000,411.3809524
2016-02-15 11:00,24.73,61147,1636,3026,411.3809524
2016-02-15 12:00,21.21,60254,1638,3139,411.3809524
2016-02-15 13:00,21.34,59740,1568,3139,411.3809524
2016-02-15 14:00,20.74,59252,1722,3290,411.3809524
2016-02-15 15:00,20.73,59004,1831,3361,411.3809524
2016-02-15 16:00,22.11,59588,1927,3377,411.3809524
2016-02-15 17:00,30.15,61428,2012,3366,411.3809524
2016-02-15 18:00,30.45,61495,2177,3455,411.3809524
2016-02-15 19:00,22.01,60146,2351,3530,411.3809524
2016-02-15 20:00,19.9,58405,2398,3429,411.3809524
2016-02-15 21:00,18.94,56977,2335,3188,411.3809524
2016-02-15 22:00,18.51,54750,2296,2986,411.3809524
2016-02-15 23:00,17.91,52170,2316,2895,411.3809524
2016-02-16 00:00,18.22,50815,2284,2756,411.3809524
2016-02-16 01:00,18.14,50039,2189,2581,411.3809524
2016-02-16 02:00,18.09,49767,2101,2441,411.3809524
2016-02-16 03:00,18.26,50034,2060,2373,411.3809524
2016-02-16 04:00,18.65,51041,2015,2317,411.3809524
2016-02-16 05:00,19.15,53755,1979,2270,411.3809524
2016-02-16 06:00,24.01,58359,1941,2225,411.3809524
2016-02-16 07:00,38.73,62464,1756,2040,411.3809524
2016-02-16 08:00,42.3,63427,1554,1846,411.3809524
2016-02-16 09:00,42.82,62688,1370,1687,411.3809524
2016-02-16 10:00,37.31,62035,1147,1480,411.3809524
2016-02-16 11:00,37.07,60996,951,1286,411.3809524
2016-02-16 12:00,31.26,59842,890,1240,411.3809524
2016-02-16 13:00,30.39,59199,834,1220,411.3809524
2016-02-16 14:00,26.38,58753,819,1274,411.3809524
2016-02-16 15:00,23.88,58746,830,1364,411.3809524
2016-02-16 16:00,27.6,59607,976,1577,411.3809524
2016-02-16 17:00,38.8,62030,1388,2067,411.3809524
2016-02-16 18:00,36.25,62342,1667,2492,411.3809524
2016-02-16 19:00,22.97,61239,1775,2760,411.3809524
2016-02-16 20:00,19.65,59464,1961,3056,411.3809524
2016-02-16 21:00,18.82,57897,2109,3295,411.3809524
2016-02-16 22:00,18.25,55538,2267,3547,411.3809524
2016-02-16 23:00,17.54,52773,2380,3781,411.3809524
2016-02-17 00:00,17.42,49757,2753,4518,411.3809524
2016-02-17 01:00,17.18,48927,2928,4750,411.3809524
2016-02-17 02:00,16.99,48600,3021,4881,411.3809524
2016-02-17 03:00,17.15,48699,3107,5006,411.3809524
2016-02-17 04:00,17.55,49492,3103,5016,411.3809524
2016-02-17 05:00,18.17,52088,3091,5007,411.3809524
2016-02-17 06:00,18.75,56745,3017,4978,411.3809524
2016-02-17 07:00,20.76,60732,2952,4944,411.3809524
2016-02-17 08:00,21.4,61213,2862,4905,411.3809524
2016-02-17 09:00,20.59,60662,2803,4937,411.3809524
2016-02-17 10:00,19.62,60364,2717,4884,411.3809524
2016-02-17 11:00,18.99,59838,2621,4785,411.3809524
2016-02-17 12:00,18.83,59007,2449,4648,411.3809524
2016-02-17 13:00,18.87,58636,2365,4524,411.3809524
2016-02-17 14:00,18.77,58267,2343,4382,411.3809524
2016-02-17 15:00,18.78,58222,2326,4292,411.3809524
2016-02-17 16:00,18.92,59372,2400,4389,411.3809524
2016-02-17 17:00,20.01,61109,2559,4654,411.3809524
2016-02-17 18:00,20.38,61361,2744,4971,411.3809524
2016-02-17 19:00,18.95,60041,2878,5117,411.3809524
2016-02-17 20:00,18.47,58271,2917,4978,411.3809524
2016-02-17 21:00,18.2,56733,2927,4708,411.3809524
2016-02-17 22:00,17.84,54426,2817,4278,411.3809524
2016-02-17 23:00,17.44,51738,2666,3829,411.3809524
2016-02-18 00:00,18,49591,2538,3604,411.3809524
2016-02-18 01:00,18.11,48560,2365,3253,411.3809524
2016-02-18 02:00,18.12,48139,2178,2938,411.3809524
2016-02-18 03:00,18.37,48301,1956,2627,411.3809524
2016-02-18 04:00,19.01,49196,1805,2435,411.3809524
2016-02-18 05:00,19.66,51759,1728,2336,411.3809524
2016-02-18 06:00,21.93,56226,1590,2186,411.3809524
2016-02-18 07:00,34.69,60192,1484,2082,411.3809524
2016-02-18 08:00,38.65,60983,1448,2085,411.3809524
2016-02-18 09:00,34.68,60858,1449,2152,411.3809524
2016-02-18 10:00,25.18,60628,1358,2105,411.3809524
2016-02-18 11:00,25.03,60024,1197,1963,411.3809524
2016-02-18 12:00,23.29,59360,1113,1930,411.3809524
2016-02-18 13:00,24.3,59030,1104,1947,411.3809524
2016-02-18 14:00,23.78,58667,1044,1845,411.3809524
2016-02-18 15:00,24.3,58569,968,1702,411.3809524
2016-02-18 16:00,24.72,59153,915,1608,411.3809524
2016-02-18 17:00,31.2,60604,934,1643,411.3809524
2016-02-18 18:00,35.04,60612,957,1723,411.3809524
2016-02-18 19:00,23.84,59323,919,1713,411.3809524
2016-02-18 20:00,20.32,57417,907,1691,411.3809524
2016-02-18 21:00,19.79,55843,901,1683,411.3809524
2016-02-18 22:00,19.13,53412,853,1606,411.3809524
2016-02-18 23:00,18.19,50472,839,1542,411.3809524
2016-02-19 00:00,18.49,48504,846,1639,411.3809524
2016-02-19 01:00,18.15,47542,839,1562,411.3809524
2016-02-19 02:00,18.12,47205,786,1447,411.3809524
2016-02-19 03:00,18.53,47401,740,1358,411.3809524
2016-02-19 04:00,19,48334,751,1334,411.3809524
2016-02-19 05:00,19.35,50802,752,1299,411.3809524
2016-02-19 06:00,20.72,55269,774,1296,411.3809524
2016-02-19 07:00,29.88,59265,689,1200,411.3809524
2016-02-19 08:00,34.58,60219,661,1175,411.3809524
2016-02-19 09:00,30.71,60767,665,1196,411.3809524
2016-02-19 10:00,24.36,60596,654,1189,411.3809524
2016-02-19 11:00,22.98,59822,673,1206,411.3809524
2016-02-19 12:00,21.46,58866,663,1209,411.3809524
2016-02-19 13:00,20.89,58021,672,1232,411.3809524
2016-02-19 14:00,20.43,57368,651,1269,411.3809524
2016-02-19 15:00,20.06,57005,655,1342,411.3809524
2016-02-19 16:00,20.11,57642,737,1473,411.3809524
2016-02-19 17:00,20.83,58962,827,1636,411.3809524
2016-02-19 18:00,21.22,58963,997,1948,411.3809524
2016-02-19 19:00,19.98,57253,1192,2359,411.3809524
2016-02-19 20:00,18.98,55062,1360,2802,411.3809524
2016-02-19 21:00,18.46,53432,1450,3214,411.3809524
2016-02-19 22:00,17.77,51556,1612,3726,411.3809524
2016-02-19 23:00,17.07,49269,1758,4205,411.3809524
2016-02-20 00:00,17.62,47183,1911,4821,411.3809524
2016-02-20 01:00,16.82,46275,2121,5348,411.3809524
2016-02-20 02:00,15.76,45627,2212,5738,411.3809524
2016-02-20 03:00,15.72,45491,2386,6198,411.3809524
2016-02-20 04:00,16.14,45746,2695,6748,411.3809524
2016-02-20 05:00,16.56,46496,3014,7213,411.3809524
2016-02-20 06:00,16.57,47668,3400,7646,411.3809524
2016-02-20 07:00,15.59,49132,3691,7823,411.3809524
2016-02-20 08:00,16.15,51321,3925,7763,411.3809524
2016-02-20 09:00,16.79,53023,4171,7743,411.3809524
2016-02-20 10:00,17.02,53898,4325,7706,411.3809524
2016-02-20 11:00,17.51,53913,4467,7715,411.3809524
2016-02-20 12:00,17.08,53481,4556,7734,411.3809524
2016-02-20 13:00,16.27,52944,4568,7652,411.3809524
2016-02-20 14:00,16.18,52624,4547,7458,411.3809524
2016-02-20 15:00,16.45,52684,4420,7182,411.3809524
2016-02-20 16:00,17.41,53856,4334,6992,411.3809524
2016-02-20 17:00,18.94,55810,4203,6771,411.3809524
2016-02-20 18:00,19.05,55987,4078,6632,411.3809524
2016-02-20 19:00,18.29,54215,3963,6569,411.3809524
2016-02-20 20:00,17.47,52340,3850,6516,411.3809524
2016-02-20 21:00,16.24,51137,3752,6451,411.3809524
2016-02-20 22:00,15.69,49700,3565,6312,411.3809524
2016-02-20 23:00,15.1,47896,3428,6203,411.3809524
2016-02-21 00:00,15.6,46143,3355,6649,411.3809524
2016-02-21 01:00,14.93,45239,3203,6574,411.3809524
2016-02-21 02:00,14.92,44766,3040,6451,411.3809524
2016-02-21 03:00,14.93,44574,2964,6406,411.3809524
2016-02-21 04:00,14.94,44813,2960,6453,411.3809524
2016-02-21 05:00,14.93,45285,2920,6454,411.3809524
2016-02-21 06:00,15,45942,2961,6233,411.3809524
2016-02-21 07:00,15.73,46904,2998,6565,411.3809524
2016-02-21 08:00,16.06,48630,2994,6594,411.3809524
2016-02-21 09:00,16.74,50350,2968,6641,411.3809524
2016-02-21 10:00,16.96,51380,2994,6759,411.3809524
2016-02-21 11:00,16.89,51608,3016,6838,411.3809524
2016-02-21 12:00,16.77,51340,2964,6778,411.3809524
2016-02-21 13:00,16.12,51058,2941,6682,411.3809524
2016-02-21 14:00,15.97,50928,2910,6505,411.3809524
2016-02-21 15:00,15.95,51117,2907,6284,411.3809524
2016-02-21 16:00,16.21,52190,2868,5969,411.3809524
2016-02-21 17:00,17.53,54318,2733,5578,411.3809524
2016-02-21 18:00,18.56,55143,2668,5310,411.3809524
2016-02-21 19:00,18.18,54413,2600,5158,411.3809524
2016-02-21 20:00,17.55,53142,2474,5007,411.3809524
2016-02-21 21:00,16.96,52153,2343,4837,411.3809524
2016-02-21 22:00,16.36,50438,2165,4636,411.3809524
2016-02-21 23:00,15.6,48516,2035,4489,411.3809524
2016-02-22 00:00,16.27,46415,1724,4039,385.5833333
2016-02-22 01:00,15.54,45616,1701,4355,385.5833333
2016-02-22 02:00,15.23,45482,1585,4195,385.5833333
2016-02-22 03:00,15.52,45774,1557,4363,385.5833333
2016-02-22 04:00,16.01,46740,1596,4858,385.5833333
2016-02-22 05:00,17.34,49274,1627,4823,385.5833333
2016-02-22 06:00,18.27,53806,1698,4849,385.5833333
2016-02-22 07:00,20.17,57972,1739,4884,385.5833333
2016-02-22 08:00,20.4,58953,1792,4959,385.5833333
2016-02-22 09:00,20.3,58673,1836,5101,385.5833333
2016-02-22 10:00,20.09,58546,1865,5330,385.5833333
2016-02-22 11:00,19.85,58004,1796,5537,385.5833333
2016-02-22 12:00,19.57,57289,1815,5776,385.5833333
2016-02-22 13:00,19.26,56826,1828,5841,385.5833333
2016-02-22 14:00,19.05,56484,1791,5769,385.5833333
2016-02-22 15:00,19.23,56120,1743,5656,385.5833333
2016-02-22 16:00,19.62,56636,1673,5412,385.5833333
2016-02-22 17:00,20.3,58135,1684,5161,385.5833333
2016-02-22 18:00,20.46,58649,1707,4985,385.5833333
2016-02-22 19:00,20.19,57614,1713,4897,385.5833333
2016-02-22 20:00,19.35,55937,1683,4826,385.5833333
2016-02-22 21:00,18.75,54452,1727,4854,385.5833333
2016-02-22 22:00,18.2,52212,1732,4878,385.5833333
2016-02-22 23:00,17.7,49556,1716,4874,385.5833333
2016-02-23 00:00,18.08,47962,1510,4873,385.5833333
2016-02-23 01:00,17.33,47132,1501,4766,385.5833333
2016-02-23 02:00,17.2,46847,1493,4671,385.5833333
2016-02-23 03:00,17.44,47120,1518,4617,385.5833333
2016-02-23 04:00,17.81,47956,1562,4585,385.5833333
2016-02-23 05:00,19.08,50570,1554,4519,385.5833333
2016-02-23 06:00,19.97,54918,1518,4416,385.5833333
2016-02-23 07:00,20.97,58791,1536,4389,385.5833333
2016-02-23 08:00,21.63,59443,1488,4365,385.5833333
2016-02-23 09:00,21.07,59023,1449,4395,385.5833333
2016-02-23 10:00,20.87,58693,1414,4445,385.5833333
2016-02-23 11:00,20.71,58097,1297,4391,385.5833333
2016-02-23 12:00,20.65,57316,1265,4400,385.5833333
2016-02-23 13:00,20.58,56923,1308,4475,385.5833333
2016-02-23 14:00,20.4,56600,1354,4521,385.5833333
2016-02-23 15:00,20.25,56403,1382,4521,385.5833333
2016-02-23 16:00,20.4,57082,1451,4540,385.5833333
2016-02-23 17:00,20.96,58796,1645,4673,385.5833333
2016-02-23 18:00,21.43,59398,1776,4785,385.5833333
2016-02-23 19:00,20.76,58472,1894,4953,385.5833333
2016-02-23 20:00,20.19,56771,2014,5091,385.5833333
2016-02-23 21:00,19.49,55287,2145,5230,385.5833333
2016-02-23 22:00,18.9,53046,2215,5255,385.5833333
2016-02-23 23:00,17.89,50420,2264,5264,385.5833333
2016-02-24 00:00,18.03,48289,2321,4981,385.5833333
2016-02-24 01:00,17.05,47494,2472,5196,385.5833333
2016-02-24 02:00,16.97,47263,2446,5206,385.5833333
2016-02-24 03:00,17.08,47536,2436,5180,385.5833333
2016-02-24 04:00,17.88,48554,2406,5076,385.5833333
2016-02-24 05:00,19.29,50944,2386,4947,385.5833333
2016-02-24 06:00,20.52,55210,2379,4858,385.5833333
2016-02-24 07:00,21.47,58766,2305,4720,385.5833333
2016-02-24 08:00,22.66,59672,2203,4583,385.5833333
2016-02-24 09:00,22.08,59287,2111,4544,385.5833333
2016-02-24 10:00,21.35,58807,2059,4580,385.5833333
2016-02-24 11:00,21.16,58018,1963,4515,385.5833333
2016-02-24 12:00,21,57126,1746,4313,385.5833333
2016-02-24 13:00,21.01,56675,1640,4182,385.5833333
