Dates,Price, Generation forecast (FR),System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2021-12-27 06:00:00,0.4449037998634047,0.12680610617080607,0.3647860866443158,-0.005796497419566998,0.0,0.0
2021-12-27 07:00:00,0.3042759077596062,0.13835071368252072,0.38611388358726983,-0.24406776424646698,0.0,0.0
2021-12-27 08:00:00,0.3620744530272133,0.08316168690459966,0.42567819876352664,-0.09890113538014048,0.0,0.0
2021-12-27 09:00:00,0.3512727681532759,0.14851574139710474,0.42611974781879247,-0.0804076498214601,-0.014219935454718275,0.0
2021-12-27 10:00:00,0.4054215780442862,0.17526451003851515,0.31258513283369677,-0.045394763575596735,0.0,0.0
2021-12-27 11:00:00,0.4823879910061323,0.3023385436495072,0.28319358743417455,-0.1330255819379945,-0.00019799899834973728,0.027235793055080487
2021-12-27 12:00:00,0.55496681658761,0.4777299726833543,0.0,-0.05847335033739498,0.0,0.0
2021-12-27 13:00:00,0.5200256382131234,0.2705635194805017,0.26271975677175763,-0.1848433756362102,0.0,0.0
2021-12-27 14:00:00,0.37956629931923447,0.014467029758374219,0.28111802543359365,-0.1615858373732365,-0.01992591833056877,0.0
2021-12-27 15:00:00,0.4035383916508775,0.029125868401499347,0.35098606696513995,-0.1822259717544779,0.020731625374606946,0.0
2021-12-27 16:00:00,0.3649067596712213,0.08955740795095136,0.33894987923672354,-0.1916358093704961,0.0393416248377046,0.0
2021-12-27 17:00:00,0.5130247206980301,0.20997504178374657,0.22740806830329283,-0.09571478286840497,0.07777574820710818,0.016246668682287472
2021-12-27 18:00:00,0.5011059870307631,0.0917977398063001,0.18685891171012697,-0.1379324675347415,0.09575204664694527,0.0
2021-12-27 19:00:00,0.458437715418907,0.13982515998900233,0.20868481877514924,-0.21266058811180177,0.0753426886933445,0.0
2021-12-27 20:00:00,0.484072176025328,0.15041245450975113,0.22134722307484841,-0.08855682703214088,-0.1324553414911983,0.0
2021-12-27 21:00:00,0.5660764102939699,0.026049466114979405,0.20793447855642888,-0.31154914834859015,-0.03216991160253021,0.0
2021-12-27 22:00:00,0.5947859095980056,0.04754806140315178,0.24649528126739498,-0.26891373035471156,-0.12094673996048941,-0.06366625527948166
2021-12-27 23:00:00,0.4823881474471722,0.10738045108239454,0.14723532098906175,-0.23436917154346745,-0.1206008102890472,-0.07814453079698506
