Dates,Generation forecast (FR),System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2018-01-07 22:00:00,-0.28305946069990223,0.11733873683849658,-0.22473072823925028,0.0026384849920183823,0.22873309491411412
2018-01-07 23:00:00,0.007296156338419785,0.21501135456229264,-0.3298327606146466,0.13086145950516986,0.14079421853252172
2018-01-08 00:00:00,0.0,0.04699905445609443,0.061781425280998586,0.1397050695091977,0.09868525880977902
2018-01-08 01:00:00,0.07228028099142945,0.24161555674786753,-0.09262194553853194,0.2768878801052246,0.17355358878499189
2018-01-08 02:00:00,-0.015084304275086228,0.3657862280992531,-0.20263680574870663,0.25087963463610785,0.09182072025793754
2018-01-08 03:00:00,-0.12902673182167615,0.771412129364984,-0.25940226483799816,0.3786134704001881,0.035365650677687654
2018-01-08 04:00:00,-0.23344734244182563,0.6363823922270112,-0.43142736478965665,0.274334917267694,0.006490918270603199
2018-01-08 05:00:00,-0.12002051081934069,0.3218021679191252,-0.33985199192797105,0.3022665973330414,0.3910392664948583
2018-01-08 06:00:00,-0.0142844790440183,0.0958261808696101,-0.31724224348482616,0.15885101250323905,0.3732198708583073
2018-01-08 07:00:00,-0.23775250875895454,0.18883647346118662,-0.14419857409496695,0.014126758594464339,0.27833863956638855
2018-01-08 08:00:00,-0.25684948579195593,0.3286644243323199,-0.1964372752489585,0.041303128174548294,0.2827511091896491
2018-01-08 09:00:00,-0.17772931499205089,0.4269571127586387,-0.0721804011131972,0.13902389105905896,0.23519747728656096
2018-01-08 10:00:00,-0.023113934094276194,0.39447434002072623,0.007593136957334892,0.15032713546871182,0.20259125246653156
2018-01-08 11:00:00,0.0,0.22184789724747403,-0.05604904448826112,0.01795602507871194,0.23722470310937874
2018-01-08 12:00:00,-0.0674526565943208,0.12940209818927706,-0.21928308200496033,-0.06224816759494094,0.13075348604545606
2018-01-08 13:00:00,-0.019222811530451214,0.02955751315045809,-0.3052517201957872,-0.03374642241231774,0.37560774067503894
2018-01-08 14:00:00,-0.08089510520449687,0.14421342562333375,-0.20422400427446985,-0.06827761806068275,0.23247018888823234
2018-01-08 15:00:00,0.0,0.14162685142341555,-0.3681575830259999,-0.051531250593670565,0.2677063450759335
2018-01-08 16:00:00,-0.1582388534325325,0.15140275838276404,-0.3490980244239756,-0.028813606307708968,0.32224500072261586
2018-01-08 17:00:00,-0.1723682050854365,0.31910852448178884,-0.2514550828024966,0.0676856778636797,0.2974097108989677
2018-01-08 18:00:00,-0.17348615690838012,0.24089430572065937,-0.2617438475668742,0.16982144743529795,0.30115588156135664
2018-01-08 19:00:00,0.0,0.12366731798508096,-0.22220764560613687,0.2148017661257741,0.264461635626966
2018-01-08 20:00:00,-0.001065330033185671,0.0,-0.4404595790374165,0.06925678553922068,0.1981926144844362
2018-01-08 21:00:00,0.0,0.0069352595787677655,-0.4574133694071799,0.19517031926944764,0.28484027883389634
2018-01-08 22:00:00,-0.1326235117891293,0.047639869568681964,-0.19406479914390987,0.041933430811521226,0.2135143190276046
2018-01-08 23:00:00,0.10231844833099629,0.2007299906377138,-0.22852934505467254,0.14120501311792275,0.1657927102210932
2018-01-09 00:00:00,0.0,0.05957743715549941,0.052429817004434665,0.14086477288905738,0.08385809776530985
2018-01-09 01:00:00,0.0053084300550094166,0.2063680874266915,-0.24436527502012034,0.24754575938468992,0.1471643411713799
2018-01-09 02:00:00,-0.03407986201468917,0.3550349097299678,-0.21586887721092102,0.24789826825442848,0.11641967455167379
2018-01-09 03:00:00,-0.08901127833871335,0.635002701274428,-0.33678620534626097,0.32860657083769745,0.04151567905599076
2018-01-09 04:00:00,-0.23067935355438643,0.5839197712898232,-0.42293281855314313,0.2565931513746932,0.017697617334409842
2018-01-09 05:00:00,-0.15671941503741202,0.31115373958261927,-0.3553653966215647,0.29075084473227236,0.40005159473705165
2018-01-09 06:00:00,-0.05846844533036016,0.10943416785375072,-0.3089234961564876,0.1287791648915998,0.3534447115613388
2018-01-09 07:00:00,-0.2260029207469482,0.2171059392398215,-0.11001619411139049,0.017406711127466737,0.2336334940189692
2018-01-09 08:00:00,-0.21455404918286405,0.28635140997834607,-0.21443901129868792,0.07137488068379037,0.28941579028333386
2018-01-09 09:00:00,-0.18470015266114473,0.3920076441733711,-0.09584525445892089,0.15777503309650137,0.23687284720737725
2018-01-09 10:00:00,-0.030187299432049054,0.3771076253886634,-0.008247554685696504,0.15721304564691252,0.19300598019321466
2018-01-09 11:00:00,0.0,0.2158534098844554,-0.0748267589556314,0.03560168341048424,0.21336906846131318
2018-01-09 12:00:00,-0.03443310753428708,0.12443110486252346,-0.20740150677862632,-0.03336145061762272,0.11858492368525475
2018-01-09 13:00:00,-0.05805905970059727,0.08597815358595487,-0.2743925329061273,-0.022750457640059566,0.27409014252305813
2018-01-09 14:00:00,-0.05590566737232059,0.1507125272900292,-0.28670617746946414,0.014644052310185118,0.29877310911431804
2018-01-09 15:00:00,-0.11974922059029958,0.09517916634543368,-0.3708845822896404,-0.0306057147839635,0.32670995368691413
2018-01-09 16:00:00,-0.19116341870185688,0.20896710503806398,-0.3246099927865408,-0.05716463274744124,0.32137301159368686
2018-01-09 17:00:00,-0.21339736873827753,0.35263134204080526,-0.2531468789816209,0.03392701432355588,0.32538585049580904
2018-01-09 18:00:00,-0.1729343220363037,0.23738326490414946,-0.22700134244553366,0.12011960835077654,0.2900678967027688
2018-01-09 19:00:00,-0.00807540572535237,0.12340562149411467,-0.18620109061037815,0.20132116184269344,0.2918673449443
2018-01-09 20:00:00,0.0,0.0,-0.44683878224749407,0.05187512845590797,0.2224878144956478
2018-01-09 21:00:00,0.0,0.0035472751876228967,-0.4688939052159846,0.19460649694183885,0.25065610857295184
2018-01-09 22:00:00,-0.02456616922343056,0.004368633342644368,-0.26124846175904337,0.0675280123657152,0.1436343399238421
2018-01-09 23:00:00,0.058082898819592804,0.20509346660706368,-0.42207502301785527,0.13088050223868541,0.10352133249415875
2018-01-10 00:00:00,0.0,0.18196981380121038,0.24115881724273538,0.2444967889692695,0.256246950956126
2018-01-10 01:00:00,0.01804117591855874,0.2343363137490062,-0.26657467722131356,0.24698482760774143,0.1405744495519761
2018-01-10 02:00:00,-0.03543096410428382,0.3725078514667941,-0.2616554824122598,0.2496358107691383,0.11779167080358843
2018-01-10 03:00:00,-0.07567005824529703,0.6894503058216521,-0.3223180378442672,0.3325708440774626,0.048406702105199574
2018-01-10 04:00:00,-0.22386459597269276,0.5893005073626185,-0.4098903413158356,0.2611483318110486,0.02142751036391304
2018-01-10 05:00:00,-0.14194301269336687,0.32561957186729323,-0.3793331698300158,0.30657468134453364,0.43135375023865385
2018-01-10 06:00:00,-0.07470138065503261,0.12058345524614443,-0.30611379499810515,0.12011795452563599,0.34810285052402995
2018-01-10 07:00:00,-0.1900040647520136,0.22834935426007585,-0.11196210851196302,0.029927418015392067,0.2544120730489171
2018-01-10 08:00:00,-0.25548153950603153,0.35522017861588095,-0.24954088495023857,0.05819044291390268,0.21597874430412775
2018-01-10 09:00:00,-0.10950342166924895,0.32773331909956605,-0.07671773162501692,0.1752362952969508,0.26081332211838826
2018-01-10 10:00:00,-0.001985338068172279,0.34711101149031864,-0.0012126095004440784,0.17074949232645334,0.21421674828114462
2018-01-10 11:00:00,0.0,0.2745044653264306,-0.08379378567045193,0.02524004363233944,0.16186734875295633
2018-01-10 12:00:00,-0.11332242627738592,0.18496432327147896,-0.20252674019687428,-0.044557964199364225,0.07590824597137236
2018-01-10 13:00:00,-0.038464105793871474,0.11220002736937872,-0.27774609084017693,-0.018393853127785752,0.23359899205395188
2018-01-10 14:00:00,-0.07164801608961208,0.19235720463845038,-0.2667458768647486,-0.0034046174307773708,0.24706475122653848
2018-01-10 15:00:00,-0.1955174531290417,0.15863644848837496,-0.364825413223933,-0.06537935752153234,0.276849023137832
2018-01-10 16:00:00,-0.18122861744865176,0.17422403650342183,-0.31316469791539014,-0.024778029534811116,0.32355528674391376
2018-01-10 17:00:00,-0.27865135193974166,0.3769482893933406,-0.2401726964083759,-0.017284840549867404,0.3276700316381673
2018-01-10 18:00:00,-0.17221277571368185,0.1971362075987258,-0.20812883148394468,0.12642722495295242,0.2905920056621587
2018-01-10 19:00:00,-0.0279229823464968,0.13439176089208477,-0.1757022406346433,0.19008903048265768,0.23185867686861766
2018-01-10 20:00:00,0.0,0.0,-0.4726158565872067,0.009488701572077003,0.23057211760343269
2018-01-10 21:00:00,0.0,0.02728269931456199,-0.43603705845135105,0.1631797488049948,0.20288899336537136
2018-01-10 22:00:00,-0.08950038659075354,0.013374751072626423,-0.2674216076597541,0.05219874621566539,0.14812048124702726
2018-01-10 23:00:00,0.0038805494100726825,0.18793038172558682,-0.4054090843281655,0.11044788563158145,0.0827621292303726
2018-01-11 00:00:00,0.0,0.08266962141681351,0.027440825173304095,0.1485745890172649,0.12097910099700929
2018-01-11 01:00:00,-0.003675018763772117,0.2596764238624893,-0.13886460342499987,0.24239555081110026,0.13340122774558347
2018-01-11 02:00:00,-0.023367004175298533,0.3267553729384281,-0.2398625197457802,0.20635905417125844,0.06801016282705385
2018-01-11 03:00:00,-0.08245520958600627,0.756280572053003,-0.2302161642494214,0.3995901170030986,0.05812467685690603
2018-01-11 04:00:00,-0.21874806858531284,0.6285066704148857,-0.3951388053241303,0.2728044355472257,0.06048697828622139
2018-01-11 05:00:00,-0.18162327019629787,0.3488256975934501,-0.3791982441912637,0.3019564027532622,0.4015989163527458
2018-01-11 06:00:00,-0.09566323480075188,0.10818215013766927,-0.30187882229205804,0.09708231530927879,0.3321311131384532
2018-01-11 07:00:00,-0.23284475501381088,0.20214426285637452,-0.12497019941952245,0.01660418760135247,0.2609149554960446
2018-01-11 08:00:00,-0.2373154822922338,0.28934098120425256,-0.23039028451602975,0.07606779144053291,0.268521824892512
2018-01-11 09:00:00,-0.22326927709345648,0.4149967951733414,-0.09875758044664222,0.13232624605311374,0.18004463208660457
2018-01-11 10:00:00,-0.04597208502875919,0.35627878020201237,-0.014243994581130723,0.13452081399930818,0.1758669816053014
2018-01-11 11:00:00,0.0,0.2716657480748535,-0.08653018099103285,0.02413326256091499,0.1883496687067554
